RegionName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20
11411,177465,176938,176570,175844,175692,175655,175762,175696,175671,175923,176292,176755,177080,177903,178817,179981,180213,180481,180716,181431,182259,183059,183616,184195,184789,185153,185471,185552,186037,186485,186874,187487,188325,189176,190404,191453,192943,193974,195387,197018,199326,201774,204487,206289,207453,207766,208397,209693,211479,214190,216651,218702,219775,221087,222991,225722,229522,234090,237881,241120,243124,245476,247205,249655,252289,254470,255940,257097,257245,257771,259216,260633,262762,263640,266466,268690,271398,273775,275790,277782,279856,282009,283732,285954,288147,290956,292555,294104,295282,297207,300652,304770,309804,312818,315337,316541,319274,322348,326230,330551,334723,340250,343775,346767,347798,352372,359632,367516,373339,377117,381058,385734,391240,395155,400619,405323,412097,418486,424979,431732,436712,441952,446998,452270,457715,462480,466674,471782,476045,473900,466967,460366,458885,462210,464340,463999,462711,460809,459493,457072,455347,456734,457966,458372,456216,450805,444682,439068,434051,429352,424616,420231,414999,411028,407032,403989,399036,394654,389659,384976,379329,374957,370924,367788,364309,360605,360217,360621,362457,362674,363169,364455,366240,368303,369056,369915,371508,373604,373019,370662,368735,368274,369375,369028,368717,366408,364777,362743,361190,358738,357433,356682,356217,354637,352304,351567,351953,353852,354698,354820,354656,354928,354952,354714,354406,355670,357335,358336,358713,358990,360601,362873,364725,367277,369222,372021,374536,377205,379891,381692,382647,383001,384301,385944,387561,387438,388650,389846,391099,391342,392711,395516,398889,402372,405010,408030,411118,414747,417488,419671,421985,424454,425480,426216,427100,428437,428953,429438,431154,434362,438170,441265,444860,448243,452134,454651,457501,459641,463470,465479,466494,466338,465864,467251,468050,469654,470251,473523,477840,484053,487927,491967,495466,500402,504072,507218,508187,508703,508668,507264,505646,503076,501873,501698,502474,502636,504007,505195,508421,511922,516664
10470,189673,187719,186190,183037,180780,178925,177123,174954,172730,172057,172013,171422,170081,169354,170218,171667,172554,173188,173781,175476,177655,178644,179361,180930,183348,184810,183741,182455,181000,180370,180311,180010,179626,178613,177615,177266,177922,179827,182067,183771,185927,186975,188806,190867,193662,195846,196975,197359,197205,197038,197824,199587,201490,204981,207900,210160,211096,212893,216407,220468,225344,229252,231966,232518,232985,232827,233029,233580,235175,237075,239276,240596,239604,238219,237809,239857,241803,244819,247386,249802,251254,253692,256389,258464,260356,261924,263216,263281,262632,259380,258193,257449,258030,253757,247435,243720,245288,249351,252428,253931,256960,261100,263482,265291,266232,272844,280584,286976,287609,287320,290362,297684,302438,306102,309501,314980,322349,325054,326408,326549,330045,333477,334336,332973,333864,336201,338270,338740,338563,341153,346569,354605,361577,366688,369773,373340,375824,377686,377967,378432,378244,377015,374041,368172,363819,360518,358929,355963,352160,349624,348312,347262,343377,339365,333719,330452,325541,319563,315517,313008,313511,310751,307516,302537,300907,300403,302338,303983,302871,301516,295393,290960,285912,283876,281723,279904,278421,276368,273630,268070,267148,269878,276472,276251,273001,271267,273909,277744,278246,278676,280300,286101,289105,289140,287109,290277,293948,294297,291560,288371,287691,284122,280238,274906,271223,267551,265555,265004,266234,268485,268717,269616,270682,276000,279026,280500,280682,282969,285944,284826,282692,279309,279496,280519,281421,281102,281637,284448,289286,291537,291054,292728,296284,301328,304452,304953,304929,303875,304462,303869,300997,299591,300029,302542,303181,303865,304591,306939,309461,313819,317274,321165,323642,326925,328017,328621,328668,331172,334050,337342,341066,342455,342337,341756,343369,342610,345308,347109,353060,354289,355347,354814,354072,352835,354263,354392,356039,360006,364744,370313,371882,375097,378266,381953,385196,389274,391715,395014,395933,395524,392578
11426,204262,204053,204179,204288,204924,205343,205803,205847,206224,206591,207257,208085,208965,210304,211102,211982,211891,212147,212450,213484,214184,214790,215331,215579,216359,216626,217983,219043,220702,222491,224335,226188,227773,229968,231935,234514,236310,238381,239413,241192,243363,245630,247946,250158,253226,255842,258124,259966,262029,265261,269386,273320,276402,279223,282200,285366,288305,291815,296440,300533,303525,304747,308850,313589,318991,321664,324625,326947,328574,329113,328986,329793,332693,337159,336350,334057,331089,334108,337285,340489,343041,345257,347494,349520,350990,352208,354611,357334,359871,358900,356686,355629,356645,359514,361699,364127,367274,370242,374024,377638,382043,388701,395302,401293,406170,411656,419803,425710,430766,434442,438500,444833,450650,455759,462258,468199,474185,480136,486309,495381,500975,506039,508063,510089,512449,515925,517936,521290,524476,521271,512899,503459,499449,499997,505553,506930,509479,505073,503932,500349,497753,498510,499430,501043,500532,497787,492401,488175,481902,477883,472204,467184,461252,455465,451572,447247,443293,438348,433404,428393,423409,419791,416468,413915,411657,410662,411458,412161,411685,411324,410850,412392,415017,419121,421270,423550,425971,428748,429115,429198,430259,431545,433243,432375,431572,427987,426437,425917,425163,422338,418930,417532,417210,417456,416513,417500,418113,421074,423404,424365,425864,428088,431917,434017,434697,434119,435400,436935,440488,443663,447100,450050,451907,455091,457263,459369,461060,466041,470708,474456,474871,474133,473075,473257,475572,477705,481429,484182,488583,490211,492215,492820,494265,497515,501676,505354,506692,506681,506574,508888,510133,511974,511555,513835,516684,519567,522351,526054,531097,536339,540399,543642,547401,550413,555570,560716,567133,572011,575027,576628,577494,579843,583348,585427,588251,591635,596530,600247,602709,606056,609334,613782,618039,621420,622759,624247,624355,624878,625295,626311,627655,627453,628083,628106,628124,627693,628140,628920,629949,630164,628987
10302,156913,156077,155619,155027,155012,154820,153875,152967,152306,152423,152088,151720,151642,152565,153570,153514,152708,152748,154226,155706,156679,156972,158622,160580,162252,162625,162729,163617,164774,165283,165305,165703,166708,167388,167024,166397,165834,166155,166993,168347,169949,171402,173105,174483,175923,177314,178749,180549,182254,184116,185562,187000,188824,190711,192339,193183,194226,195454,198037,200238,203336,205421,208033,209988,211441,213717,216459,220083,223020,225813,228186,230760,232446,235343,237417,239945,241840,243966,246016,248232,250797,254069,256611,259005,261335,263235,265881,268666,272908,275837,278452,281133,284113,286684,288670,291129,293874,296603,299028,300804,302003,303821,306260,308628,310829,313122,316442,320004,323539,327093,330935,335978,341620,347225,352383,357049,361488,366109,371327,375937,380727,385397,389725,392678,393902,395950,397627,400109,402530,404940,405425,406359,407120,407894,408072,408791,410234,410168,410129,409815,410104,409140,408861,405921,402998,400579,399300,396686,393454,389798,386877,383168,379701,376125,373008,371700,370197,366992,362268,359146,357013,355863,353972,351983,349154,347604,346034,345354,344089,343772,343954,343416,341984,341109,340357,341276,341461,341991,341462,340486,339358,338451,338075,338107,338664,338019,338001,335988,335060,332946,331796,330448,329158,328211,326485,324026,321188,319448,317452,316598,315369,314358,313503,312771,313571,314401,315651,318143,321022,323423,324549,325023,325666,326640,327180,327029,326783,325930,325954,325435,325526,325768,327110,328943,331298,333282,335214,336294,336483,337259,338706,339819,340225,340448,341149,341994,342867,343996,346199,349929,354235,358200,360868,364336,367652,370998,374619,378776,382808,387455,391099,396548,400506,404603,407280,409963,414349,419628,425391,429317,431797,432532,433611,433802,436098,438581,443506,449027,453285,455549,455033,455849,458740,463071,467018,469501,471708,472911,470618,465938,461348,459295,458797,457932,456159,453902,451818,450690,448965,447795,448257
11428,203118,202608,202356,201791,201719,201761,201751,202078,202450,202883,202724,202623,202725,203620,204595,205651,205944,206194,206897,207181,207603,208183,209942,211784,213410,214085,214683,215273,216518,217717,218481,219462,220171,220978,221516,222433,223508,224949,226106,227465,228498,230143,232119,234240,237071,239349,241684,243094,244652,247041,250290,253470,256441,258982,262005,264986,267930,271541,274605,277977,280664,282899,284996,287369,290202,292589,294642,296496,297738,299012,301175,304068,307299,310608,314030,317162,319793,322097,324650,327342,330656,333397,335562,337399,339424,341790,343799,345563,346992,350657,353499,356694,357996,360065,362266,364462,367901,370687,373910,377057,381200,385628,389532,393264,398107,404059,412265,418938,424214,427950,432402,439056,445162,449750,455968,461741,467649,473433,479537,487952,493311,498998,504607,509999,515814,519463,520863,522961,525417,522540,514371,505688,502603,503527,501620,495846,489662,484583,483647,482018,480798,481182,481058,481087,478519,473759,468622,465423,462523,459676,454324,448707,442840,437923,433042,426342,420825,416232,414705,410724,405998,400472,395796,390810,385216,381247,381810,385072,385885,384483,379641,378364,377295,378579,378722,380102,382507,383594,381929,378310,377036,377078,379065,378497,378375,376343,375630,374157,372523,370648,368716,367977,366933,366310,365842,367085,368829,371028,372378,373718,374643,376513,378849,380692,381532,381838,382981,384452,386141,388292,390237,392296,394313,396765,399127,401256,404750,409055,412931,415252,416647,417174,418707,420522,423788,425020,426538,428038,429987,431431,432238,433382,434652,437105,439339,442099,442993,445074,446536,449263,450823,453153,455322,459206,462383,465698,468347,471116,474165,476952,481311,485164,489974,491820,493727,494241,496948,498831,501235,502916,506515,511407,515254,516777,516857,519893,525734,532990,539935,546781,553095,557329,560444,560737,561110,562203,563908,565541,566740,568081,568439,567281,566275,566927,567033,568127,568840,569759,570296,569548,567301
11004,158905,158227,157874,157463,157373,157275,156803,156429,156156,156345,156598,157157,157489,158513,159398,160111,160281,160577,161523,162494,163764,164378,165178,165374,166225,166358,166690,166463,166865,167486,168222,169091,169263,169926,170502,172016,173381,175061,176637,178675,180704,182576,184444,186089,188591,190698,192707,193782,194625,196193,198599,201315,203452,205436,207477,210023,212033,214226,216236,218448,220127,221768,224335,227151,229977,231995,234081,235445,236225,237004,238680,241087,244748,246970,245893,243514,242115,244165,246319,248618,250224,251527,252492,253555,254483,255847,258097,260500,262363,261511,260519,259852,262081,264091,265812,265977,266049,266516,267854,270178,272486,276481,279240,281990,282959,285885,289605,293408,297388,301051,305282,309385,313275,315892,320322,324590,329495,333145,338085,344296,348919,352481,353510,354992,357080,360444,362921,365134,366809,366023,361463,356441,353005,352669,355521,356152,356860,353809,351841,349552,347342,347516,347743,349091,350406,350293,347617,344992,340972,338505,335287,332618,329168,325078,321594,317833,312484,307126,302592,299456,296930,294152,291610,289262,287890,286842,286990,286347,286106,284909,284182,284125,284751,286906,288300,288906,289098,289885,290305,290317,291330,293112,295022,294528,293535,290848,289314,289607,290429,289929,288422,287939,287374,286392,284251,283919,283584,284659,284985,283746,282689,282717,283580,284053,284231,285412,287678,289525,292224,294887,298059,301459,303658,304967,305918,306914,308640,310577,311973,313676,314154,314168,313887,313534,314745,316784,320202,323495,325958,327885,330069,331104,332182,334122,335990,338399,339182,340346,339617,339006,338191,337780,336869,337199,338251,339657,341934,343623,346299,348550,352381,356623,360317,362116,364838,368688,372557,373948,372886,372459,371635,369972,367084,364438,365052,368168,372492,375278,377128,378820,383244,388362,394074,396185,398102,398293,399053,399239,399171,398869,398514,398979,398228,396578,394296,395042,396036,397895,397607,396664,394953
10280,261457,261457,260372,261785,262697,263085,260383,255829,251786,248884,247994,247876,246303,244010,242640,241756,241846,241082,241826,245164,249213,253744,255997,257354,260471,264520,268195,266131,262207,261992,268371,275840,281790,283715,284924,285969,288309,291374,294392,300717,308264,313854,314452,312136,309702,310654,313293,315807,316371,317313,319224,323041,326465,330103,331836,334123,337634,339410,340176,342584,350786,360468,369974,372060,373587,372732,375281,376591,379417,385097,394684,399589,397033,389487,385317,388408,392250,395096,397344,401432,404742,406828,407697,411024,414356,420244,424453,428964,435953,448063,457537,464798,468961,474264,478362,484886,493578,504113,512414,521752,526899,529842,534714,542480,553872,561183,566338,567865,573235,578382,589142,593260,601974,610532,620266,627619,631807,645121,657691,669937,681360,692747,700507,706693,710772,719197,725947,737199,746581,748342,754201,768184,779688,787103,789415,796244,803198,800936,800751,795640,793510,789827,785817,781754,776342,771893,767969,765708,762961,765004,770510,776107,784158,793511,801656,803036,801627,800764,802009,800562,796684,787635,770164,756430,744918,736466,732591,727745,725877,718663,711642,707893,706902,709837,716314,718131,717444,714018,704921,695929,686292,684388,684368,681823,677221,672197,668607,666735,664420,663329,664925,668046,671589,675479,678475,681066,683413,686592,688392,691002,693482,696503,697738,699896,704857,708389,712075,716503,722004,725762,730134,736188,743874,749081,753572,758376,763900,770995,779748,789276,800136,811812,822403,830646,836915,847415,858677,868987,871023,872678,870635,871286,869238,871225,873959,878273,882009,882200,884618,887422,899270,908664,918990,923821,930507,932416,935125,937463,940459,945422,948052,953029,954371,952014,952236,955080,960567,964941,966968,968756,971998,975749,978484,977123,973749,976169,974635,973880,968403,965963,964700,962657,961032,954974,947604,938249,926403,915951,910197,907350,905007,898808,892663,887071,880277,875876,872973,872629,875197,875026,872635
11416,216912,216374,216405,215997,215856,215245,214896,214492,214272,214207,214210,214415,214492,215454,215915,216937,217052,218311,219151,220511,221274,221990,223181,224295,225812,225893,226256,225865,226723,226888,227487,227751,228959,230251,230826,231553,231972,233194,233976,235626,237586,240000,242466,244692,246819,248658,250622,252211,254601,257669,261630,264327,265928,267707,270128,273142,276173,280187,284309,287412,289234,291577,295388,300048,304475,306681,308108,309164,309967,309927,310349,313079,316313,316951,314350,312151,311871,313252,314915,316661,319265,321541,323304,324661,326419,329254,332644,335560,337500,341650,345789,350456,352802,355219,357039,358028,359770,362519,365910,369148,372514,376914,379971,382436,385259,391022,399776,407483,413527,417631,422848,429957,436588,440689,447007,453228,461456,468719,476462,485834,493813,500922,504858,508540,513236,519004,523094,528176,531798,529093,520761,513569,511342,514112,521779,526196,530898,528488,526755,523208,521180,522696,523909,525098,524083,520602,511808,503227,492341,483973,478402,471513,464208,456326,450291,443503,433708,425175,417917,411739,406804,404607,398839,396105,391593,389895,389490,388368,389372,388050,389228,389663,388550,386906,386679,386219,388232,388486,387164,384489,382483,382204,380865,379474,378978,377362,376121,374306,371111,367486,364770,364502,364589,363254,361059,359390,360275,362971,364499,365237,366400,367682,368382,368257,368004,368802,371022,374469,376980,378329,380921,383390,385746,389233,393817,398806,403553,409252,413983,417326,418497,419932,420327,422502,426070,428758,431049,433046,435073,436216,438133,440191,442739,445081,448458,450886,451690,453513,455835,458983,461677,464119,464436,465686,468293,472184,474497,476893,481094,485465,488464,491213,494515,498700,503633,507686,511908,516164,522505,529139,534099,537610,541623,544406,546805,548666,552990,559077,565089,569216,573133,574841,576337,576452,578169,580220,580843,580253,580339,580349,580291,579409,577829,577614,577826,579430,579526,579665,580648,582351,582022
11436,143641,143513,143597,143901,144381,144525,144777,145173,146175,146741,147297,147763,148507,149593,150539,151346,151809,152674,153586,154544,154684,155349,155907,156884,157690,158288,159063,159533,160184,161167,161725,162362,162978,164192,165758,167160,168340,169544,170591,172113,174299,176459,179361,181313,183661,185247,187043,188495,190102,192188,194667,196739,197984,199145,200426,202592,204750,207443,209529,211583,213183,213431,213840,214740,217207,219270,220735,221818,222664,223084,223992,225540,227356,231105,234899,238915,240769,243055,246068,248548,250620,252286,254801,256947,259081,260470,261392,261834,262693,263425,263305,264517,266077,268638,269254,270106,272098,274237,277128,279804,282873,286631,289167,292146,295140,299334,304801,309533,313293,316302,318971,323705,328728,333191,339493,344774,351139,357554,364903,372489,377390,381370,383911,385818,388626,392955,397781,402113,406632,404974,401389,397655,399013,404127,412673,417337,420846,418544,416748,415059,412359,414493,415225,416698,415748,412603,405967,401619,397436,396519,394129,390664,386639,381299,376543,372647,368776,364809,360774,355576,349821,344650,339508,335408,330768,327237,325918,323302,320100,316290,314666,314219,313516,311936,311075,311090,312231,312319,310687,308092,306109,303672,301090,297972,296535,295244,294623,293219,291096,288769,286675,287311,289513,293259,294536,296036,297049,299240,300514,301370,303944,306364,309042,310717,310605,310331,311262,312739,314025,314615,315073,315637,315666,317912,320780,321524,321764,321670,323653,325824,328261,330580,332828,335293,337048,338040,339078,341222,344938,348801,352462,355202,357510,360834,364038,368191,371619,374743,376557,380149,383145,386724,388382,391565,394352,396533,399176,400946,403818,405955,410209,413018,415833,416871,417995,417885,418680,418991,420245,422300,425058,429667,433206,436104,438227,440927,445604,450266,456164,463531,470275,475735,479084,480336,481418,483832,487725,490617,492203,493498,494133,493345,492232,491670,491915,492637,493266,493089,491826,491009,489842
11366,230899,230739,230261,229534,229138,229056,229089,228692,228613,228922,229431,230171,230993,232141,233900,235598,236676,237367,238462,240828,242807,244393,246120,248010,250534,252162,253385,254513,256557,259073,261105,262677,264699,267192,269449,271460,272808,274711,276654,279529,282616,286039,289756,293062,296381,299106,301915,304622,307034,310945,315755,320753,324141,326899,329648,332607,335606,339461,344051,348445,352828,357637,362671,367465,371611,375454,379562,384056,387931,391459,393935,397704,401917,401903,400565,398716,401121,403958,407053,410117,413459,415858,418069,419685,421629,425524,429785,433819,435865,439309,441628,444266,446489,450445,454841,458809,463245,467846,472389,477180,482142,488363,494074,499217,504101,510580,519002,525968,531305,536961,543690,553319,560866,567046,574532,582369,590948,598923,607947,619303,627932,633338,635347,635946,640184,644073,647396,649527,651712,645154,632987,620674,615351,614829,617995,617313,615825,609752,606332,602962,599953,602445,605597,609744,611154,612248,611023,610991,608235,607163,603440,599915,594875,591298,586773,581490,574855,568112,562630,557531,552895,548821,546094,544572,544095,541817,543420,544607,547029,548081,548171,549237,551554,556314,560453,563558,566715,571705,574212,575868,577567,578895,581171,581399,582666,581624,580808,580383,580126,577900,574480,572835,571502,571858,570891,571769,571149,572226,572793,574313,574431,577137,582559,587886,590328,591722,594331,598041,602789,606659,611104,613541,617965,620857,623926,624914,630131,634978,642009,647529,653460,657028,660913,666440,673710,680448,685617,692401,696744,702702,706275,710847,714304,721977,728651,734921,736618,739273,743779,749875,757259,763465,769109,774640,779231,781182,783958,787069,794159,799849,806144,810494,816071,820089,824097,827512,833540,841845,848725,857087,863509,872990,877927,881998,883617,888028,894337,902915,908536,913088,917766,920636,924463,923380,925043,924285,924082,923403,923929,923098,922789,920577,918458,916385,913251,911874,909794,909611,909196,907487,903343
